date,city,count_kia_hyundai,count_all,percent_kia_hyundai,month,year
2019-12-01,"Omaha, NE",11,277,4,Dec,2019
2020-01-01,"Omaha, NE",19,291,7,Jan,2020
2020-02-01,"Omaha, NE",13,266,5,Feb,2020
2020-03-01,"Omaha, NE",17,261,7,Mar,2020
2020-04-01,"Omaha, NE",11,249,4,Apr,2020
2020-05-01,"Omaha, NE",14,219,6,May,2020
2020-06-01,"Omaha, NE",13,294,4,Jun,2020
2020-07-01,"Omaha, NE",23,300,8,Jul,2020
2020-08-01,"Omaha, NE",16,363,4,Aug,2020
2020-09-01,"Omaha, NE",19,360,5,Sep,2020
2020-10-01,"Omaha, NE",27,438,6,Oct,2020
2020-11-01,"Omaha, NE",13,321,4,Nov,2020
2020-12-01,"Omaha, NE",16,324,5,Dec,2020
2021-01-01,"Omaha, NE",21,275,8,Jan,2021
2021-02-01,"Omaha, NE",21,305,7,Feb,2021
2021-03-01,"Omaha, NE",12,263,5,Mar,2021
2021-04-01,"Omaha, NE",11,258,4,Apr,2021
2021-05-01,"Omaha, NE",16,293,5,May,2021
2021-06-01,"Omaha, NE",14,324,4,Jun,2021
2021-07-01,"Omaha, NE",21,338,6,Jul,2021
2021-08-01,"Omaha, NE",14,337,4,Aug,2021
2021-09-01,"Omaha, NE",22,333,7,Sep,2021
2021-10-01,"Omaha, NE",23,381,6,Oct,2021
2021-11-01,"Omaha, NE",10,261,4,Nov,2021
2021-12-01,"Omaha, NE",14,338,4,Dec,2021
2022-01-01,"Omaha, NE",13,275,5,Jan,2022
2022-02-01,"Omaha, NE",29,305,10,Feb,2022
2022-03-01,"Omaha, NE",22,263,8,Mar,2022
2022-04-01,"Omaha, NE",20,258,8,Apr,2022
2022-05-01,"Omaha, NE",20,293,7,May,2022
2022-06-01,"Omaha, NE",34,324,10,Jun,2022
2022-07-01,"Omaha, NE",76,338,22,Jul,2022
2022-08-01,"Omaha, NE",90,337,27,Aug,2022
2022-09-01,"Omaha, NE",31,333,9,Sep,2022
2022-10-01,"Omaha, NE",64,381,17,Oct,2022
2022-11-01,"Omaha, NE",124,261,48,Nov,2022
2022-12-01,"Omaha, NE",132,338,39,Dec,2022
2023-01-01,"Omaha, NE",91,326,28,Jan,2023
2023-02-01,"Omaha, NE",101,299,34,Feb,2023
2023-03-01,"Omaha, NE",118,370,32,Mar,2023
2023-04-01,"Omaha, NE",130,381,34,Apr,2023
2023-05-01,"Omaha, NE",192,452,42,May,2023
2023-06-01,"Omaha, NE",197,472,42,Jun,2023
2023-07-01,"Omaha, NE",293,632,46,Jul,2023
2023-08-01,"Omaha, NE",120,408,29,Aug,2023
2019-12-01,"Lubbock, TX",6,130,5,Dec,2019
2020-01-01,"Lubbock, TX",2,101,2,Jan,2020
2020-02-01,"Lubbock, TX",3,100,3,Feb,2020
2020-03-01,"Lubbock, TX",7,109,6,Mar,2020
2020-04-01,"Lubbock, TX",3,119,3,Apr,2020
2020-05-01,"Lubbock, TX",3,123,2,May,2020
2020-06-01,"Lubbock, TX",3,111,3,Jun,2020
2020-07-01,"Lubbock, TX",4,109,4,Jul,2020
2020-08-01,"Lubbock, TX",7,114,6,Aug,2020
2020-09-01,"Lubbock, TX",5,123,4,Sep,2020
2020-10-01,"Lubbock, TX",4,116,3,Oct,2020
2020-11-01,"Lubbock, TX",8,144,6,Nov,2020
2020-12-01,"Lubbock, TX",9,121,7,Dec,2020
2021-01-01,"Lubbock, TX",5,96,5,Jan,2021
2021-02-01,"Lubbock, TX",5,89,6,Feb,2021
2021-03-01,"Lubbock, TX",8,114,7,Mar,2021
2021-04-01,"Lubbock, TX",3,88,3,Apr,2021
2021-05-01,"Lubbock, TX",3,97,3,May,2021
2021-06-01,"Lubbock, TX",2,99,2,Jun,2021
2021-07-01,"Lubbock, TX",6,114,5,Jul,2021
2021-08-01,"Lubbock, TX",8,130,6,Aug,2021
2021-09-01,"Lubbock, TX",1,85,1,Sep,2021
2021-10-01,"Lubbock, TX",3,100,3,Oct,2021
2021-11-01,"Lubbock, TX",4,133,3,Nov,2021
2021-12-01,"Lubbock, TX",6,116,5,Dec,2021
2022-01-01,"Lubbock, TX",5,121,4,Jan,2022
2022-02-01,"Lubbock, TX",8,115,7,Feb,2022
2022-03-01,"Lubbock, TX",6,127,5,Mar,2022
2022-04-01,"Lubbock, TX",5,119,4,Apr,2022
2022-05-01,"Lubbock, TX",9,117,8,May,2022
2022-06-01,"Lubbock, TX",11,106,10,Jun,2022
2022-07-01,"Lubbock, TX",7,94,7,Jul,2022
2022-08-01,"Lubbock, TX",4,113,4,Aug,2022
2022-09-01,"Lubbock, TX",11,123,9,Sep,2022
2022-10-01,"Lubbock, TX",7,116,6,Oct,2022
2022-11-01,"Lubbock, TX",6,85,7,Nov,2022
2022-12-01,"Lubbock, TX",5,99,5,Dec,2022
2023-01-01,"Lubbock, TX",3,93,3,Jan,2023
2023-02-01,"Lubbock, TX",4,71,6,Feb,2023
2023-03-01,"Lubbock, TX",4,64,6,Mar,2023
2023-04-01,"Lubbock, TX",9,90,10,Apr,2023
2023-05-01,"Lubbock, TX",3,73,4,May,2023
2023-06-01,"Lubbock, TX",9,86,10,Jun,2023
2023-07-01,"Lubbock, TX",18,91,20,Jul,2023
2023-08-01,"Lubbock, TX",23,98,23,Aug,2023
2019-12-01,"Fremont, CA",NA,39,NA,Dec,2019
2020-01-01,"Fremont, CA",NA,63,NA,Jan,2020
2020-02-01,"Fremont, CA",NA,43,NA,Feb,2020
2020-03-01,"Fremont, CA",NA,59,NA,Mar,2020
2020-04-01,"Fremont, CA",NA,79,NA,Apr,2020
2020-05-01,"Fremont, CA",NA,95,NA,May,2020
2020-06-01,"Fremont, CA",NA,96,NA,Jun,2020
2020-07-01,"Fremont, CA",NA,93,NA,Jul,2020
2020-08-01,"Fremont, CA",NA,94,NA,Aug,2020
2020-09-01,"Fremont, CA",NA,85,NA,Sep,2020
2020-10-01,"Fremont, CA",NA,96,NA,Oct,2020
2020-11-01,"Fremont, CA",NA,94,NA,Nov,2020
2020-12-01,"Fremont, CA",NA,79,NA,Dec,2020
2021-01-01,"Fremont, CA",NA,76,NA,Jan,2021
2021-02-01,"Fremont, CA",NA,65,NA,Feb,2021
2021-03-01,"Fremont, CA",NA,87,NA,Mar,2021
2021-04-01,"Fremont, CA",NA,63,NA,Apr,2021
2021-05-01,"Fremont, CA",NA,78,NA,May,2021
2021-06-01,"Fremont, CA",NA,77,NA,Jun,2021
2021-07-01,"Fremont, CA",NA,107,NA,Jul,2021
2021-08-01,"Fremont, CA",NA,98,NA,Aug,2021
2021-09-01,"Fremont, CA",NA,94,NA,Sep,2021
2021-10-01,"Fremont, CA",NA,102,NA,Oct,2021
2021-11-01,"Fremont, CA",NA,92,NA,Nov,2021
2021-12-01,"Fremont, CA",NA,112,NA,Dec,2021
2022-01-01,"Fremont, CA",NA,99,NA,Jan,2022
2022-02-01,"Fremont, CA",2,82,2,Feb,2022
2022-03-01,"Fremont, CA",1,93,1,Mar,2022
2022-04-01,"Fremont, CA",1,87,1,Apr,2022
2022-05-01,"Fremont, CA",2,112,2,May,2022
2022-06-01,"Fremont, CA",3,114,3,Jun,2022
2022-07-01,"Fremont, CA",3,99,3,Jul,2022
2022-08-01,"Fremont, CA",1,118,1,Aug,2022
2022-09-01,"Fremont, CA",1,88,1,Sep,2022
2022-10-01,"Fremont, CA",4,87,5,Oct,2022
2022-11-01,"Fremont, CA",3,94,3,Nov,2022
2022-12-01,"Fremont, CA",7,83,8,Dec,2022
2023-01-01,"Fremont, CA",13,112,12,Jan,2023
2023-02-01,"Fremont, CA",4,47,9,Feb,2023
2023-03-01,"Fremont, CA",10,78,13,Mar,2023
2023-04-01,"Fremont, CA",23,79,29,Apr,2023
2023-05-01,"Fremont, CA",33,107,31,May,2023
2023-06-01,"Fremont, CA",39,110,35,Jun,2023
2023-07-01,"Fremont, CA",48,133,36,Jul,2023
2023-08-01,"Fremont, CA",43,124,35,Aug,2023
2019-12-01,San Antonio,NA,NA,NA,Dec,2019
2020-01-01,San Antonio,NA,NA,NA,Jan,2020
2020-02-01,San Antonio,NA,NA,NA,Feb,2020
2020-03-01,San Antonio,NA,NA,NA,Mar,2020
2020-04-01,San Antonio,NA,NA,NA,Apr,2020
2020-05-01,San Antonio,NA,NA,NA,May,2020
2020-06-01,San Antonio,NA,NA,NA,Jun,2020
2020-07-01,San Antonio,NA,NA,NA,Jul,2020
2020-08-01,San Antonio,NA,NA,NA,Aug,2020
2020-09-01,San Antonio,NA,NA,NA,Sep,2020
2020-10-01,San Antonio,NA,NA,NA,Oct,2020
2020-11-01,San Antonio,NA,NA,NA,Nov,2020
2020-12-01,San Antonio,NA,NA,NA,Dec,2020
2021-01-01,San Antonio,34,399,NA,Jan,2021
2021-02-01,San Antonio,22,393,NA,Feb,2021
2021-03-01,San Antonio,27,434,NA,Mar,2021
2021-04-01,San Antonio,29,455,NA,Apr,2021
2021-05-01,San Antonio,25,496,NA,May,2021
2021-06-01,San Antonio,36,454,NA,Jun,2021
2021-07-01,San Antonio,39,560,NA,Jul,2021
2021-08-01,San Antonio,27,573,NA,Aug,2021
2021-09-01,San Antonio,50,539,NA,Sep,2021
2021-10-01,San Antonio,59,570,NA,Oct,2021
2021-11-01,San Antonio,33,509,NA,Nov,2021
2021-12-01,San Antonio,47,449,NA,Dec,2021
2022-01-01,San Antonio,41,577,NA,Jan,2022
2022-02-01,San Antonio,47,596,NA,Feb,2022
2022-03-01,San Antonio,81,585,NA,Mar,2022
2022-04-01,San Antonio,69,522,NA,Apr,2022
2022-05-01,San Antonio,79,458,NA,May,2022
2022-06-01,San Antonio,109,522,NA,Jun,2022
2022-07-01,San Antonio,157,559,NA,Jul,2022
2022-08-01,San Antonio,96,485,NA,Aug,2022
2022-09-01,San Antonio,234,765,NA,Sep,2022
2022-10-01,San Antonio,316,712,NA,Oct,2022
2022-11-01,San Antonio,279,570,NA,Nov,2022
2022-12-01,San Antonio,396,630,NA,Dec,2022
2023-01-01,San Antonio,486,NA,NA,Jan,2023
2023-02-01,San Antonio,436,NA,NA,Feb,2023
2023-03-01,San Antonio,584,NA,NA,Mar,2023
2023-04-01,San Antonio,498,NA,NA,Apr,2023
2023-05-01,San Antonio,416,NA,NA,May,2023
2023-06-01,San Antonio,458,NA,NA,Jun,2023
2023-07-01,San Antonio,530,NA,NA,Jul,2023
2023-08-01,San Antonio,458,NA,NA,Aug,2023
2019-12-01,"Irving, Texas",2,58,3,Dec,2019
2020-01-01,"Irving, Texas",3,78,4,Jan,2020
2020-02-01,"Irving, Texas",7,71,10,Feb,2020
2020-03-01,"Irving, Texas",4,75,5,Mar,2020
2020-04-01,"Irving, Texas",7,70,10,Apr,2020
2020-05-01,"Irving, Texas",1,56,2,May,2020
2020-06-01,"Irving, Texas",3,53,6,Jun,2020
2020-07-01,"Irving, Texas",3,81,4,Jul,2020
2020-08-01,"Irving, Texas",2,90,2,Aug,2020
2020-09-01,"Irving, Texas",5,93,5,Sep,2020
2020-10-01,"Irving, Texas",2,79,3,Oct,2020
2020-11-01,"Irving, Texas",3,57,5,Nov,2020
2020-12-01,"Irving, Texas",5,81,6,Dec,2020
2021-01-01,"Irving, Texas",0,70,0,Jan,2021
2021-02-01,"Irving, Texas",6,73,8,Feb,2021
2021-03-01,"Irving, Texas",5,56,9,Mar,2021
2021-04-01,"Irving, Texas",4,65,6,Apr,2021
2021-05-01,"Irving, Texas",3,77,4,May,2021
2021-06-01,"Irving, Texas",2,74,3,Jun,2021
2021-07-01,"Irving, Texas",5,82,6,Jul,2021
2021-08-01,"Irving, Texas",4,79,5,Aug,2021
2021-09-01,"Irving, Texas",5,78,6,Sep,2021
2021-10-01,"Irving, Texas",1,71,1,Oct,2021
2021-11-01,"Irving, Texas",3,64,5,Nov,2021
2021-12-01,"Irving, Texas",1,85,1,Dec,2021
2022-01-01,"Irving, Texas",3,59,5,Jan,2022
2022-02-01,"Irving, Texas",3,46,7,Feb,2022
2022-03-01,"Irving, Texas",2,76,3,Mar,2022
2022-04-01,"Irving, Texas",1,70,1,Apr,2022
2022-05-01,"Irving, Texas",2,75,3,May,2022
2022-06-01,"Irving, Texas",5,76,7,Jun,2022
2022-07-01,"Irving, Texas",9,110,8,Jul,2022
2022-08-01,"Irving, Texas",4,81,5,Aug,2022
2022-09-01,"Irving, Texas",1,98,1,Sep,2022
2022-10-01,"Irving, Texas",1,67,1,Oct,2022
2022-11-01,"Irving, Texas",3,69,4,Nov,2022
2022-12-01,"Irving, Texas",3,79,4,Dec,2022
2023-01-01,"Irving, Texas",4,77,5,Jan,2023
2023-02-01,"Irving, Texas",5,59,8,Feb,2023
2023-03-01,"Irving, Texas",6,86,7,Mar,2023
2023-04-01,"Irving, Texas",8,92,9,Apr,2023
2023-05-01,"Irving, Texas",27,80,34,May,2023
2023-06-01,"Irving, Texas",21,80,26,Jun,2023
2023-07-01,"Irving, Texas",30,107,28,Jul,2023
2023-08-01,"Irving, Texas",19,89,21,Aug,2023
2019-12-01,"Madison, WI",4,83,5,Dec,2019
2020-01-01,"Madison, WI",4,75,5,Jan,2020
2020-02-01,"Madison, WI",1,45,2,Feb,2020
2020-03-01,"Madison, WI",2,53,4,Mar,2020
2020-04-01,"Madison, WI",0,38,0,Apr,2020
2020-05-01,"Madison, WI",1,42,2,May,2020
2020-06-01,"Madison, WI",0,57,0,Jun,2020
2020-07-01,"Madison, WI",5,93,5,Jul,2020
2020-08-01,"Madison, WI",7,67,10,Aug,2020
2020-09-01,"Madison, WI",8,73,11,Sep,2020
2020-10-01,"Madison, WI",3,73,4,Oct,2020
2020-11-01,"Madison, WI",1,39,3,Nov,2020
2020-12-01,"Madison, WI",3,61,5,Dec,2020
2021-01-01,"Madison, WI",3,65,5,Jan,2021
2021-02-01,"Madison, WI",7,80,9,Feb,2021
2021-03-01,"Madison, WI",4,54,7,Mar,2021
2021-04-01,"Madison, WI",2,47,4,Apr,2021
2021-05-01,"Madison, WI",3,55,5,May,2021
2021-06-01,"Madison, WI",3,75,4,Jun,2021
2021-07-01,"Madison, WI",5,80,6,Jul,2021
2021-08-01,"Madison, WI",2,82,2,Aug,2021
2021-09-01,"Madison, WI",2,63,3,Sep,2021
2021-10-01,"Madison, WI",4,67,6,Oct,2021
2021-11-01,"Madison, WI",3,70,4,Nov,2021
2021-12-01,"Madison, WI",5,54,9,Dec,2021
2022-01-01,"Madison, WI",4,65,6,Jan,2022
2022-02-01,"Madison, WI",6,55,11,Feb,2022
2022-03-01,"Madison, WI",3,41,7,Mar,2022
2022-04-01,"Madison, WI",2,31,6,Apr,2022
2022-05-01,"Madison, WI",3,39,8,May,2022
2022-06-01,"Madison, WI",21,91,23,Jun,2022
2022-07-01,"Madison, WI",21,124,17,Jul,2022
2022-08-01,"Madison, WI",12,99,12,Aug,2022
2022-09-01,"Madison, WI",3,43,7,Sep,2022
2022-10-01,"Madison, WI",3,51,6,Oct,2022
2022-11-01,"Madison, WI",4,40,10,Nov,2022
2022-12-01,"Madison, WI",5,33,15,Dec,2022
2023-01-01,"Madison, WI",6,40,15,Jan,2023
2023-02-01,"Madison, WI",11,40,28,Feb,2023
2023-03-01,"Madison, WI",8,37,22,Mar,2023
2023-04-01,"Madison, WI",10,51,20,Apr,2023
2023-05-01,"Madison, WI",7,40,18,May,2023
2023-06-01,"Madison, WI",4,62,6,Jun,2023
2023-07-01,"Madison, WI",9,80,11,Jul,2023
2023-08-01,"Madison, WI",10,66,15,Aug,2023
2019-12-01,"Frisco, TX",NA,12,NA,Dec,2019
2020-01-01,"Frisco, TX",NA,15,NA,Jan,2020
2020-02-01,"Frisco, TX",NA,8,NA,Feb,2020
2020-03-01,"Frisco, TX",NA,11,NA,Mar,2020
2020-04-01,"Frisco, TX",NA,6,NA,Apr,2020
2020-05-01,"Frisco, TX",NA,5,NA,May,2020
2020-06-01,"Frisco, TX",NA,15,NA,Jun,2020
2020-07-01,"Frisco, TX",NA,9,NA,Jul,2020
2020-08-01,"Frisco, TX",NA,7,NA,Aug,2020
2020-09-01,"Frisco, TX",NA,7,NA,Sep,2020
2020-10-01,"Frisco, TX",NA,11,NA,Oct,2020
2020-11-01,"Frisco, TX",NA,8,NA,Nov,2020
2020-12-01,"Frisco, TX",NA,8,NA,Dec,2020
2021-01-01,"Frisco, TX",NA,13,NA,Jan,2021
2021-02-01,"Frisco, TX",NA,7,NA,Feb,2021
2021-03-01,"Frisco, TX",NA,3,NA,Mar,2021
2021-04-01,"Frisco, TX",NA,6,NA,Apr,2021
2021-05-01,"Frisco, TX",NA,15,NA,May,2021
2021-06-01,"Frisco, TX",NA,9,NA,Jun,2021
2021-07-01,"Frisco, TX",NA,22,NA,Jul,2021
2021-08-01,"Frisco, TX",NA,16,NA,Aug,2021
2021-09-01,"Frisco, TX",NA,11,NA,Sep,2021
2021-10-01,"Frisco, TX",NA,12,NA,Oct,2021
2021-11-01,"Frisco, TX",NA,14,NA,Nov,2021
2021-12-01,"Frisco, TX",NA,10,NA,Dec,2021
2022-01-01,"Frisco, TX",NA,9,NA,Jan,2022
2022-02-01,"Frisco, TX",NA,6,NA,Feb,2022
2022-03-01,"Frisco, TX",NA,9,NA,Mar,2022
2022-04-01,"Frisco, TX",NA,8,NA,Apr,2022
2022-05-01,"Frisco, TX",NA,9,NA,May,2022
2022-06-01,"Frisco, TX",NA,10,NA,Jun,2022
2022-07-01,"Frisco, TX",NA,21,NA,Jul,2022
2022-08-01,"Frisco, TX",NA,8,NA,Aug,2022
2022-09-01,"Frisco, TX",NA,23,NA,Sep,2022
2022-10-01,"Frisco, TX",NA,21,NA,Oct,2022
2022-11-01,"Frisco, TX",NA,16,NA,Nov,2022
2022-12-01,"Frisco, TX",NA,10,NA,Dec,2022
2023-01-01,"Frisco, TX",NA,15,NA,Jan,2023
2023-02-01,"Frisco, TX",NA,10,NA,Feb,2023
2023-03-01,"Frisco, TX",NA,14,NA,Mar,2023
2023-04-01,"Frisco, TX",NA,24,NA,Apr,2023
2023-05-01,"Frisco, TX",NA,19,NA,May,2023
2023-06-01,"Frisco, TX",NA,26,NA,Jun,2023
2023-07-01,"Frisco, TX",NA,25,NA,Jul,2023
2023-08-01,"Frisco, TX",NA,24,NA,Aug,2023
2019-12-01,"Lincoln, NE",NA,28,NA,Dec,2019
2020-01-01,"Lincoln, NE",NA,62,NA,Jan,2020
2020-02-01,"Lincoln, NE",NA,51,NA,Feb,2020
2020-03-01,"Lincoln, NE",NA,46,NA,Mar,2020
2020-04-01,"Lincoln, NE",NA,55,NA,Apr,2020
2020-05-01,"Lincoln, NE",NA,33,NA,May,2020
2020-06-01,"Lincoln, NE",NA,58,NA,Jun,2020
2020-07-01,"Lincoln, NE",NA,50,NA,Jul,2020
2020-08-01,"Lincoln, NE",NA,42,NA,Aug,2020
2020-09-01,"Lincoln, NE",NA,44,NA,Sep,2020
2020-10-01,"Lincoln, NE",NA,45,NA,Oct,2020
2020-11-01,"Lincoln, NE",NA,47,NA,Nov,2020
2020-12-01,"Lincoln, NE",NA,60,NA,Dec,2020
2021-01-01,"Lincoln, NE",NA,30,NA,Jan,2021
2021-02-01,"Lincoln, NE",NA,46,NA,Feb,2021
2021-03-01,"Lincoln, NE",NA,71,NA,Mar,2021
2021-04-01,"Lincoln, NE",NA,47,NA,Apr,2021
2021-05-01,"Lincoln, NE",NA,75,NA,May,2021
2021-06-01,"Lincoln, NE",NA,81,NA,Jun,2021
2021-07-01,"Lincoln, NE",NA,65,NA,Jul,2021
2021-08-01,"Lincoln, NE",NA,45,NA,Aug,2021
2021-09-01,"Lincoln, NE",NA,53,NA,Sep,2021
2021-10-01,"Lincoln, NE",NA,52,NA,Oct,2021
2021-11-01,"Lincoln, NE",NA,75,NA,Nov,2021
2021-12-01,"Lincoln, NE",NA,52,NA,Dec,2021
2022-01-01,"Lincoln, NE",NA,66,NA,Jan,2022
2022-02-01,"Lincoln, NE",NA,67,NA,Feb,2022
2022-03-01,"Lincoln, NE",NA,49,NA,Mar,2022
2022-04-01,"Lincoln, NE",NA,52,NA,Apr,2022
2022-05-01,"Lincoln, NE",NA,74,NA,May,2022
2022-06-01,"Lincoln, NE",NA,86,NA,Jun,2022
2022-07-01,"Lincoln, NE",NA,72,NA,Jul,2022
2022-08-01,"Lincoln, NE",NA,77,NA,Aug,2022
2022-09-01,"Lincoln, NE",NA,70,NA,Sep,2022
2022-10-01,"Lincoln, NE",NA,66,NA,Oct,2022
2022-11-01,"Lincoln, NE",NA,109,NA,Nov,2022
2022-12-01,"Lincoln, NE",NA,68,NA,Dec,2022
2023-01-01,"Lincoln, NE",NA,68,NA,Jan,2023
2023-02-01,"Lincoln, NE",NA,84,NA,Feb,2023
2023-03-01,"Lincoln, NE",NA,58,NA,Mar,2023
2023-04-01,"Lincoln, NE",NA,61,NA,Apr,2023
2023-05-01,"Lincoln, NE",NA,66,NA,May,2023
2023-06-01,"Lincoln, NE",NA,82,NA,Jun,2023
2023-07-01,"Lincoln, NE",NA,97,NA,Jul,2023
2023-08-01,"Lincoln, NE",NA,76,NA,Aug,2023
2019-12-01,"Wichita, KS",3,182,2,Dec,2019
2020-01-01,"Wichita, KS",4,167,2,Jan,2020
2020-02-01,"Wichita, KS",5,179,3,Feb,2020
2020-03-01,"Wichita, KS",11,187,6,Mar,2020
2020-04-01,"Wichita, KS",0,149,0,Apr,2020
2020-05-01,"Wichita, KS",4,154,3,May,2020
2020-06-01,"Wichita, KS",2,204,1,Jun,2020
2020-07-01,"Wichita, KS",5,198,3,Jul,2020
2020-08-01,"Wichita, KS",15,189,8,Aug,2020
2020-09-01,"Wichita, KS",10,235,4,Sep,2020
2020-10-01,"Wichita, KS",4,232,2,Oct,2020
2020-11-01,"Wichita, KS",11,226,5,Nov,2020
2020-12-01,"Wichita, KS",11,268,4,Dec,2020
2021-01-01,"Wichita, KS",11,269,4,Jan,2021
2021-02-01,"Wichita, KS",9,246,4,Feb,2021
2021-03-01,"Wichita, KS",11,224,5,Mar,2021
2021-04-01,"Wichita, KS",4,221,2,Apr,2021
2021-05-01,"Wichita, KS",3,203,1,May,2021
2021-06-01,"Wichita, KS",5,238,2,Jun,2021
