date,city,count_kia_hyundai,count_all,percent_kia_hyundai,month,year,lat,long
2021-08-01,San Francisco,13.0,368.0,4.0,Aug,2021.0,37.7749,-122.4194
2021-09-01,San Francisco,7.0,297.0,2.0,Sep,2021.0,37.7749,-122.4194
2021-10-01,San Francisco,13.0,409.0,3.0,Oct,2021.0,37.7749,-122.4194
2021-11-01,San Francisco,12.0,368.0,3.0,Nov,2021.0,37.7749,-122.4194
2021-12-01,San Francisco,6.0,411.0,1.0,Dec,2021.0,37.7749,-122.4194
2022-01-01,San Francisco,7.0,366.0,2.0,Jan,2022.0,37.7749,-122.4194
2022-02-01,San Francisco,12.0,403.0,3.0,Feb,2022.0,37.7749,-122.4194
2022-03-01,San Francisco,11.0,329.0,3.0,Mar,2022.0,37.7749,-122.4194
2022-04-01,San Francisco,13.0,317.0,4.0,Apr,2022.0,37.7749,-122.4194
2022-05-01,San Francisco,9.0,294.0,3.0,May,2022.0,37.7749,-122.4194
2022-06-01,San Francisco,12.0,321.0,4.0,Jun,2022.0,37.7749,-122.4194
2022-07-01,San Francisco,13.0,307.0,4.0,Jul,2022.0,37.7749,-122.4194
2022-08-01,San Francisco,14.0,335.0,4.0,Aug,2022.0,37.7749,-122.4194
2022-09-01,San Francisco,29.0,386.0,8.0,Sep,2022.0,37.7749,-122.4194
2022-10-01,San Francisco,18.0,377.0,5.0,Oct,2022.0,37.7749,-122.4194
2022-11-01,San Francisco,33.0,362.0,9.0,Nov,2022.0,37.7749,-122.4194
2022-12-01,San Francisco,60.0,376.0,16.0,Dec,2022.0,37.7749,-122.4194
2023-01-01,San Francisco,62.0,350.0,18.0,Jan,2023.0,37.7749,-122.4194
2023-02-01,San Francisco,96.0,382.0,25.0,Feb,2023.0,37.7749,-122.4194
2023-03-01,San Francisco,111.0,402.0,28.0,Mar,2023.0,37.7749,-122.4194
2023-04-01,San Francisco,135.0,447.0,30.0,Apr,2023.0,37.7749,-122.4194
2023-05-01,San Francisco,132.0,479.0,28.0,May,2023.0,37.7749,-122.4194
2023-06-01,San Francisco,128.0,416.0,31.0,Jun,2023.0,37.7749,-122.4194
2023-07-01,San Francisco,179.0,521.0,34.0,Jul,2023.0,37.7749,-122.4194
2023-08-01,San Francisco,127.0,412.0,31.0,Aug,2023.0,37.7749,-122.4194
2019-12-01,"McKinney, TX",0.0,17.0,0.0,Dec,2019.0,33.1983,-96.6389
2020-01-01,"McKinney, TX",0.0,16.0,0.0,Jan,2020.0,33.1983,-96.6389
2020-02-01,"McKinney, TX",0.0,15.0,0.0,Feb,2020.0,33.1983,-96.6389
2020-03-01,"McKinney, TX",3.0,18.0,17.0,Mar,2020.0,33.1983,-96.6389
2020-04-01,"McKinney, TX",4.0,17.0,24.0,Apr,2020.0,33.1983,-96.6389
2020-05-01,"McKinney, TX",1.0,14.0,7.0,May,2020.0,33.1983,-96.6389
2020-06-01,"McKinney, TX",1.0,8.0,13.0,Jun,2020.0,33.1983,-96.6389
2020-07-01,"McKinney, TX",6.0,20.0,30.0,Jul,2020.0,33.1983,-96.6389
2020-08-01,"McKinney, TX",0.0,11.0,0.0,Aug,2020.0,33.1983,-96.6389
2020-09-01,"McKinney, TX",2.0,15.0,13.0,Sep,2020.0,33.1983,-96.6389
2020-10-01,"McKinney, TX",1.0,18.0,6.0,Oct,2020.0,33.1983,-96.6389
2020-11-01,"McKinney, TX",0.0,10.0,0.0,Nov,2020.0,33.1983,-96.6389
2020-12-01,"McKinney, TX",2.0,10.0,20.0,Dec,2020.0,33.1983,-96.6389
2021-01-01,"McKinney, TX",0.0,17.0,0.0,Jan,2021.0,33.1983,-96.6389
2021-02-01,"McKinney, TX",0.0,3.0,0.0,Feb,2021.0,33.1983,-96.6389
2021-03-01,"McKinney, TX",2.0,12.0,17.0,Mar,2021.0,33.1983,-96.6389
2021-04-01,"McKinney, TX",0.0,18.0,0.0,Apr,2021.0,33.1983,-96.6389
2021-05-01,"McKinney, TX",0.0,15.0,0.0,May,2021.0,33.1983,-96.6389
2021-06-01,"McKinney, TX",0.0,18.0,0.0,Jun,2021.0,33.1983,-96.6389
2021-07-01,"McKinney, TX",0.0,11.0,0.0,Jul,2021.0,33.1983,-96.6389
2021-08-01,"McKinney, TX",0.0,12.0,0.0,Aug,2021.0,33.1983,-96.6389
2021-09-01,"McKinney, TX",0.0,17.0,0.0,Sep,2021.0,33.1983,-96.6389
2021-10-01,"McKinney, TX",3.0,15.0,20.0,Oct,2021.0,33.1983,-96.6389
2021-11-01,"McKinney, TX",0.0,16.0,0.0,Nov,2021.0,33.1983,-96.6389
2021-12-01,"McKinney, TX",0.0,8.0,0.0,Dec,2021.0,33.1983,-96.6389
2022-01-01,"McKinney, TX",0.0,11.0,0.0,Jan,2022.0,33.1983,-96.6389
2022-02-01,"McKinney, TX",0.0,13.0,0.0,Feb,2022.0,33.1983,-96.6389
2022-03-01,"McKinney, TX",0.0,12.0,0.0,Mar,2022.0,33.1983,-96.6389
2022-04-01,"McKinney, TX",2.0,12.0,17.0,Apr,2022.0,33.1983,-96.6389
2022-05-01,"McKinney, TX",0.0,23.0,0.0,May,2022.0,33.1983,-96.6389
2022-06-01,"McKinney, TX",4.0,15.0,27.0,Jun,2022.0,33.1983,-96.6389
2022-07-01,"McKinney, TX",0.0,16.0,0.0,Jul,2022.0,33.1983,-96.6389
2022-08-01,"McKinney, TX",0.0,7.0,0.0,Aug,2022.0,33.1983,-96.6389
2022-09-01,"McKinney, TX",2.0,15.0,13.0,Sep,2022.0,33.1983,-96.6389
2022-10-01,"McKinney, TX",0.0,8.0,0.0,Oct,2022.0,33.1983,-96.6389
2022-11-01,"McKinney, TX",0.0,10.0,0.0,Nov,2022.0,33.1983,-96.6389
2022-12-01,"McKinney, TX",0.0,10.0,0.0,Dec,2022.0,33.1983,-96.6389
2023-01-01,"McKinney, TX",3.0,18.0,17.0,Jan,2023.0,33.1983,-96.6389
2023-02-01,"McKinney, TX",5.0,16.0,31.0,Feb,2023.0,33.1983,-96.6389
2023-03-01,"McKinney, TX",0.0,19.0,0.0,Mar,2023.0,33.1983,-96.6389
2023-04-01,"McKinney, TX",2.0,12.0,17.0,Apr,2023.0,33.1983,-96.6389
2023-05-01,"McKinney, TX",6.0,19.0,32.0,May,2023.0,33.1983,-96.6389
2023-06-01,"McKinney, TX",4.0,18.0,22.0,Jun,2023.0,33.1983,-96.6389
2023-07-01,"McKinney, TX",6.0,25.0,24.0,Jul,2023.0,33.1983,-96.6389
2023-08-01,"McKinney, TX",4.0,16.0,25.0,Aug,2023.0,33.1983,-96.6389
2019-12-01,"Arlington, TX",8.0,101.0,8.0,Dec,2019.0,32.7357,-97.1081
2020-01-01,"Arlington, TX",3.0,87.0,3.0,Jan,2020.0,32.7357,-97.1081
2020-02-01,"Arlington, TX",6.0,75.0,8.0,Feb,2020.0,32.7357,-97.1081
2020-03-01,"Arlington, TX",1.0,73.0,1.0,Mar,2020.0,32.7357,-97.1081
2020-04-01,"Arlington, TX",3.0,76.0,4.0,Apr,2020.0,32.7357,-97.1081
2020-05-01,"Arlington, TX",4.0,91.0,4.0,May,2020.0,32.7357,-97.1081
2020-06-01,"Arlington, TX",3.0,87.0,3.0,Jun,2020.0,32.7357,-97.1081
2020-07-01,"Arlington, TX",2.0,84.0,2.0,Jul,2020.0,32.7357,-97.1081
2020-08-01,"Arlington, TX",3.0,84.0,4.0,Aug,2020.0,32.7357,-97.1081
2020-09-01,"Arlington, TX",4.0,92.0,4.0,Sep,2020.0,32.7357,-97.1081
2020-10-01,"Arlington, TX",1.0,83.0,1.0,Oct,2020.0,32.7357,-97.1081
2020-11-01,"Arlington, TX",7.0,87.0,8.0,Nov,2020.0,32.7357,-97.1081
2020-12-01,"Arlington, TX",5.0,90.0,6.0,Dec,2020.0,32.7357,-97.1081
2021-01-01,"Arlington, TX",4.0,108.0,4.0,Jan,2021.0,32.7357,-97.1081
2021-02-01,"Arlington, TX",3.0,83.0,4.0,Feb,2021.0,32.7357,-97.1081
2021-03-01,"Arlington, TX",4.0,114.0,4.0,Mar,2021.0,32.7357,-97.1081
2021-04-01,"Arlington, TX",6.0,82.0,7.0,Apr,2021.0,32.7357,-97.1081
2021-05-01,"Arlington, TX",2.0,96.0,2.0,May,2021.0,32.7357,-97.1081
2021-06-01,"Arlington, TX",3.0,96.0,3.0,Jun,2021.0,32.7357,-97.1081
2021-07-01,"Arlington, TX",7.0,97.0,7.0,Jul,2021.0,32.7357,-97.1081
2021-08-01,"Arlington, TX",6.0,108.0,6.0,Aug,2021.0,32.7357,-97.1081
2021-09-01,"Arlington, TX",4.0,91.0,4.0,Sep,2021.0,32.7357,-97.1081
2021-10-01,"Arlington, TX",9.0,102.0,9.0,Oct,2021.0,32.7357,-97.1081
2021-11-01,"Arlington, TX",6.0,118.0,5.0,Nov,2021.0,32.7357,-97.1081
2021-12-01,"Arlington, TX",6.0,98.0,6.0,Dec,2021.0,32.7357,-97.1081
2022-01-01,"Arlington, TX",3.0,89.0,3.0,Jan,2022.0,32.7357,-97.1081
2022-02-01,"Arlington, TX",4.0,69.0,6.0,Feb,2022.0,32.7357,-97.1081
2022-03-01,"Arlington, TX",9.0,90.0,10.0,Mar,2022.0,32.7357,-97.1081
2022-04-01,"Arlington, TX",6.0,81.0,7.0,Apr,2022.0,32.7357,-97.1081
2022-05-01,"Arlington, TX",2.0,74.0,3.0,May,2022.0,32.7357,-97.1081
2022-06-01,"Arlington, TX",1.0,100.0,1.0,Jun,2022.0,32.7357,-97.1081
2022-07-01,"Arlington, TX",6.0,99.0,6.0,Jul,2022.0,32.7357,-97.1081
2022-08-01,"Arlington, TX",4.0,91.0,4.0,Aug,2022.0,32.7357,-97.1081
2022-09-01,"Arlington, TX",5.0,87.0,6.0,Sep,2022.0,32.7357,-97.1081
2022-10-01,"Arlington, TX",4.0,65.0,6.0,Oct,2022.0,32.7357,-97.1081
2022-11-01,"Arlington, TX",7.0,86.0,8.0,Nov,2022.0,32.7357,-97.1081
2022-12-01,"Arlington, TX",4.0,104.0,4.0,Dec,2022.0,32.7357,-97.1081
2023-01-01,"Arlington, TX",3.0,94.0,3.0,Jan,2023.0,32.7357,-97.1081
2023-02-01,"Arlington, TX",8.0,70.0,11.0,Feb,2023.0,32.7357,-97.1081
2023-03-01,"Arlington, TX",12.0,95.0,13.0,Mar,2023.0,32.7357,-97.1081
2023-04-01,"Arlington, TX",3.0,81.0,4.0,Apr,2023.0,32.7357,-97.1081
2023-05-01,"Arlington, TX",16.0,95.0,17.0,May,2023.0,32.7357,-97.1081
2023-06-01,"Arlington, TX",21.0,127.0,17.0,Jun,2023.0,32.7357,-97.1081
2023-07-01,"Arlington, TX",19.0,109.0,17.0,Jul,2023.0,32.7357,-97.1081
2023-08-01,"Arlington, TX",10.0,77.0,13.0,Aug,2023.0,32.7357,-97.1081
2019-12-01,"Garland, TX",3.0,112.0,3.0,Dec,2019.0,32.9126,-96.6389
2020-01-01,"Garland, TX",0.0,111.0,0.0,Jan,2020.0,32.9126,-96.6389
2020-02-01,"Garland, TX",0.0,78.0,0.0,Feb,2020.0,32.9126,-96.6389
2020-03-01,"Garland, TX",1.0,78.0,1.0,Mar,2020.0,32.9126,-96.6389
2020-04-01,"Garland, TX",1.0,87.0,1.0,Apr,2020.0,32.9126,-96.6389
2020-05-01,"Garland, TX",2.0,78.0,3.0,May,2020.0,32.9126,-96.6389
2020-06-01,"Garland, TX",0.0,94.0,0.0,Jun,2020.0,32.9126,-96.6389
2020-07-01,"Garland, TX",1.0,114.0,1.0,Jul,2020.0,32.9126,-96.6389
2020-08-01,"Garland, TX",3.0,94.0,3.0,Aug,2020.0,32.9126,-96.6389
2020-09-01,"Garland, TX",1.0,76.0,1.0,Sep,2020.0,32.9126,-96.6389
2020-10-01,"Garland, TX",5.0,77.0,6.0,Oct,2020.0,32.9126,-96.6389
2020-11-01,"Garland, TX",1.0,86.0,1.0,Nov,2020.0,32.9126,-96.6389
2020-12-01,"Garland, TX",3.0,95.0,3.0,Dec,2020.0,32.9126,-96.6389
2021-01-01,"Garland, TX",3.0,89.0,3.0,Jan,2021.0,32.9126,-96.6389
2021-02-01,"Garland, TX",0.0,67.0,0.0,Feb,2021.0,32.9126,-96.6389
2021-03-01,"Garland, TX",4.0,67.0,6.0,Mar,2021.0,32.9126,-96.6389
2021-04-01,"Garland, TX",0.0,83.0,0.0,Apr,2021.0,32.9126,-96.6389
2021-05-01,"Garland, TX",0.0,83.0,0.0,May,2021.0,32.9126,-96.6389
2021-06-01,"Garland, TX",3.0,71.0,4.0,Jun,2021.0,32.9126,-96.6389
2021-07-01,"Garland, TX",1.0,87.0,1.0,Jul,2021.0,32.9126,-96.6389
2021-08-01,"Garland, TX",3.0,70.0,4.0,Aug,2021.0,32.9126,-96.6389
2021-09-01,"Garland, TX",1.0,64.0,2.0,Sep,2021.0,32.9126,-96.6389
2021-10-01,"Garland, TX",5.0,74.0,7.0,Oct,2021.0,32.9126,-96.6389
2021-11-01,"Garland, TX",4.0,90.0,4.0,Nov,2021.0,32.9126,-96.6389
2021-12-01,"Garland, TX",4.0,83.0,5.0,Dec,2021.0,32.9126,-96.6389
2022-01-01,"Garland, TX",1.0,77.0,1.0,Jan,2022.0,32.9126,-96.6389
2022-02-01,"Garland, TX",0.0,67.0,0.0,Feb,2022.0,32.9126,-96.6389
2022-03-01,"Garland, TX",2.0,83.0,2.0,Mar,2022.0,32.9126,-96.6389
2022-04-01,"Garland, TX",3.0,88.0,3.0,Apr,2022.0,32.9126,-96.6389
2022-05-01,"Garland, TX",4.0,86.0,5.0,May,2022.0,32.9126,-96.6389
2022-06-01,"Garland, TX",2.0,91.0,2.0,Jun,2022.0,32.9126,-96.6389
2022-07-01,"Garland, TX",1.0,92.0,1.0,Jul,2022.0,32.9126,-96.6389
2022-08-01,"Garland, TX",4.0,94.0,4.0,Aug,2022.0,32.9126,-96.6389
2022-09-01,"Garland, TX",2.0,92.0,2.0,Sep,2022.0,32.9126,-96.6389
2022-10-01,"Garland, TX",2.0,100.0,2.0,Oct,2022.0,32.9126,-96.6389
2022-11-01,"Garland, TX",2.0,99.0,2.0,Nov,2022.0,32.9126,-96.6389
2022-12-01,"Garland, TX",7.0,113.0,6.0,Dec,2022.0,32.9126,-96.6389
2023-01-01,"Garland, TX",13.0,117.0,11.0,Jan,2023.0,32.9126,-96.6389
2023-02-01,"Garland, TX",17.0,99.0,17.0,Feb,2023.0,32.9126,-96.6389
2023-03-01,"Garland, TX",8.0,109.0,7.0,Mar,2023.0,32.9126,-96.6389
2023-04-01,"Garland, TX",12.0,91.0,13.0,Apr,2023.0,32.9126,-96.6389
2023-05-01,"Garland, TX",36.0,170.0,21.0,May,2023.0,32.9126,-96.6389
2023-06-01,"Garland, TX",11.0,73.0,15.0,Jun,2023.0,32.9126,-96.6389
2023-07-01,"Garland, TX",14.0,116.0,12.0,Jul,2023.0,32.9126,-96.6389
2023-08-01,"Garland, TX",8.0,94.0,9.0,Aug,2023.0,32.9126,-96.6389
2019-12-01,"Riverside County, CA",11.0,594.0,2.0,Dec,2019.0,33.6826,-115.4734
2020-01-01,"Riverside County, CA",10.0,583.0,2.0,Jan,2020.0,33.6826,-115.4734
2020-02-01,"Riverside County, CA",10.0,610.0,2.0,Feb,2020.0,33.6826,-115.4734
2020-03-01,"Riverside County, CA",9.0,559.0,2.0,Mar,2020.0,33.6826,-115.4734
2020-04-01,"Riverside County, CA",7.0,609.0,1.0,Apr,2020.0,33.6826,-115.4734
2020-05-01,"Riverside County, CA",13.0,619.0,2.0,May,2020.0,33.6826,-115.4734
2020-06-01,"Riverside County, CA",8.0,621.0,1.0,Jun,2020.0,33.6826,-115.4734
2020-07-01,"Riverside County, CA",12.0,546.0,2.0,Jul,2020.0,33.6826,-115.4734
2020-08-01,"Riverside County, CA",17.0,485.0,4.0,Aug,2020.0,33.6826,-115.4734
2020-09-01,"Riverside County, CA",11.0,406.0,3.0,Sep,2020.0,33.6826,-115.4734
2020-10-01,"Riverside County, CA",10.0,500.0,2.0,Oct,2020.0,33.6826,-115.4734
2020-11-01,"Riverside County, CA",19.0,648.0,3.0,Nov,2020.0,33.6826,-115.4734
2020-12-01,"Riverside County, CA",17.0,623.0,3.0,Dec,2020.0,33.6826,-115.4734
2021-01-01,"Riverside County, CA",19.0,673.0,3.0,Jan,2021.0,33.6826,-115.4734
2021-02-01,"Riverside County, CA",14.0,570.0,2.0,Feb,2021.0,33.6826,-115.4734
2021-03-01,"Riverside County, CA",6.0,553.0,1.0,Mar,2021.0,33.6826,-115.4734
2021-04-01,"Riverside County, CA",9.0,452.0,2.0,Apr,2021.0,33.6826,-115.4734
2021-05-01,"Riverside County, CA",11.0,516.0,2.0,May,2021.0,33.6826,-115.4734
2021-06-01,"Riverside County, CA",15.0,503.0,3.0,Jun,2021.0,33.6826,-115.4734
2021-07-01,"Riverside County, CA",6.0,488.0,1.0,Jul,2021.0,33.6826,-115.4734
2021-08-01,"Riverside County, CA",11.0,437.0,3.0,Aug,2021.0,33.6826,-115.4734
2021-09-01,"Riverside County, CA",10.0,490.0,2.0,Sep,2021.0,33.6826,-115.4734
2021-10-01,"Riverside County, CA",16.0,580.0,3.0,Oct,2021.0,33.6826,-115.4734
2021-11-01,"Riverside County, CA",14.0,544.0,3.0,Nov,2021.0,33.6826,-115.4734
2021-12-01,"Riverside County, CA",18.0,583.0,3.0,Dec,2021.0,33.6826,-115.4734
2022-01-01,"Riverside County, CA",20.0,541.0,4.0,Jan,2022.0,33.6826,-115.4734
2022-02-01,"Riverside County, CA",11.0,435.0,3.0,Feb,2022.0,33.6826,-115.4734
2022-03-01,"Riverside County, CA",14.0,565.0,2.0,Mar,2022.0,33.6826,-115.4734
2022-04-01,"Riverside County, CA",21.0,537.0,4.0,Apr,2022.0,33.6826,-115.4734
2022-05-01,"Riverside County, CA",9.0,532.0,2.0,May,2022.0,33.6826,-115.4734
2022-06-01,"Riverside County, CA",14.0,463.0,3.0,Jun,2022.0,33.6826,-115.4734
2022-07-01,"Riverside County, CA",18.0,478.0,4.0,Jul,2022.0,33.6826,-115.4734
2022-08-01,"Riverside County, CA",12.0,502.0,2.0,Aug,2022.0,33.6826,-115.4734
2022-09-01,"Riverside County, CA",14.0,540.0,3.0,Sep,2022.0,33.6826,-115.4734
2022-10-01,"Riverside County, CA",35.0,584.0,6.0,Oct,2022.0,33.6826,-115.4734
2022-11-01,"Riverside County, CA",25.0,552.0,5.0,Nov,2022.0,33.6826,-115.4734
2022-12-01,"Riverside County, CA",29.0,500.0,6.0,Dec,2022.0,33.6826,-115.4734
2023-01-01,"Riverside County, CA",51.0,545.0,9.0,Jan,2023.0,33.6826,-115.4734
2023-02-01,"Riverside County, CA",66.0,420.0,16.0,Feb,2023.0,33.6826,-115.4734
2023-03-01,"Riverside County, CA",45.0,447.0,10.0,Mar,2023.0,33.6826,-115.4734
2023-04-01,"Riverside County, CA",59.0,446.0,13.0,Apr,2023.0,33.6826,-115.4734
2023-05-01,"Riverside County, CA",80.0,509.0,16.0,May,2023.0,33.6826,-115.4734
2023-06-01,"Riverside County, CA",92.0,515.0,18.0,Jun,2023.0,33.6826,-115.4734
2023-07-01,"Riverside County, CA",78.0,479.0,16.0,Jul,2023.0,33.6826,-115.4734
2023-08-01,"Riverside County, CA",56.0,442.0,13.0,Aug,2023.0,33.6826,-115.4734
2019-12-01,"Stockton, CA",3.0,119.0,3.0,Dec,2019.0,37.9577,-121.29
2020-01-01,"Stockton, CA",5.0,167.0,3.0,Jan,2020.0,37.9577,-121.29
2020-02-01,"Stockton, CA",3.0,143.0,2.0,Feb,2020.0,37.9577,-121.29
2020-03-01,"Stockton, CA",6.0,127.0,5.0,Mar,2020.0,37.9577,-121.29
2020-04-01,"Stockton, CA",6.0,134.0,4.0,Apr,2020.0,37.9577,-121.29
2020-05-01,"Stockton, CA",3.0,131.0,2.0,May,2020.0,37.9577,-121.29
2020-06-01,"Stockton, CA",6.0,142.0,4.0,Jun,2020.0,37.9577,-121.29
2020-07-01,"Stockton, CA",3.0,111.0,3.0,Jul,2020.0,37.9577,-121.29
2020-08-01,"Stockton, CA",1.0,78.0,1.0,Aug,2020.0,37.9577,-121.29
2020-09-01,"Stockton, CA",1.0,98.0,1.0,Sep,2020.0,37.9577,-121.29
2020-10-01,"Stockton, CA",3.0,93.0,3.0,Oct,2020.0,37.9577,-121.29
2020-11-01,"Stockton, CA",3.0,118.0,3.0,Nov,2020.0,37.9577,-121.29
2020-12-01,"Stockton, CA",4.0,108.0,4.0,Dec,2020.0,37.9577,-121.29
2021-01-01,"Stockton, CA",3.0,120.0,3.0,Jan,2021.0,37.9577,-121.29
2021-02-01,"Stockton, CA",1.0,87.0,1.0,Feb,2021.0,37.9577,-121.29
2021-03-01,"Stockton, CA",4.0,106.0,4.0,Mar,2021.0,37.9577,-121.29
2021-04-01,"Stockton, CA",3.0,95.0,3.0,Apr,2021.0,37.9577,-121.29
2021-05-01,"Stockton, CA",5.0,125.0,4.0,May,2021.0,37.9577,-121.29
2021-06-01,"Stockton, CA",4.0,155.0,3.0,Jun,2021.0,37.9577,-121.29
2021-07-01,"Stockton, CA",1.0,114.0,1.0,Jul,2021.0,37.9577,-121.29
2021-08-01,"Stockton, CA",3.0,127.0,2.0,Aug,2021.0,37.9577,-121.29
2021-09-01,"Stockton, CA",1.0,97.0,1.0,Sep,2021.0,37.9577,-121.29
2021-10-01,"Stockton, CA",2.0,124.0,2.0,Oct,2021.0,37.9577,-121.29
2021-11-01,"Stockton, CA",3.0,129.0,2.0,Nov,2021.0,37.9577,-121.29
2021-12-01,"Stockton, CA",5.0,102.0,5.0,Dec,2021.0,37.9577,-121.29
2022-01-01,"Stockton, CA",2.0,107.0,2.0,Jan,2022.0,37.9577,-121.29
2022-02-01,"Stockton, CA",5.0,88.0,6.0,Feb,2022.0,37.9577,-121.29
2022-03-01,"Stockton, CA",2.0,104.0,2.0,Mar,2022.0,37.9577,-121.29
2022-04-01,"Stockton, CA",4.0,129.0,3.0,Apr,2022.0,37.9577,-121.29
2022-05-01,"Stockton, CA",3.0,144.0,2.0,May,2022.0,37.9577,-121.29
2022-06-01,"Stockton, CA",2.0,118.0,2.0,Jun,2022.0,37.9577,-121.29
2022-07-01,"Stockton, CA",6.0,122.0,5.0,Jul,2022.0,37.9577,-121.29
2022-08-01,"Stockton, CA",7.0,139.0,5.0,Aug,2022.0,37.9577,-121.29
2022-09-01,"Stockton, CA",1.0,106.0,1.0,Sep,2022.0,37.9577,-121.29
2022-10-01,"Stockton, CA",8.0,114.0,7.0,Oct,2022.0,37.9577,-121.29
2022-11-01,"Stockton, CA",11.0,114.0,10.0,Nov,2022.0,37.9577,-121.29
2022-12-01,"Stockton, CA",6.0,129.0,5.0,Dec,2022.0,37.9577,-121.29
2023-01-01,"Stockton, CA",28.0,150.0,19.0,Jan,2023.0,37.9577,-121.29
2023-02-01,"Stockton, CA",20.0,130.0,15.0,Feb,2023.0,37.9577,-121.29
2023-03-01,"Stockton, CA",25.0,147.0,17.0,Mar,2023.0,37.9577,-121.29
2023-04-01,"Stockton, CA",62.0,167.0,37.0,Apr,2023.0,37.9577,-121.29
2023-05-01,"Stockton, CA",47.0,176.0,27.0,May,2023.0,37.9577,-121.29
2023-06-01,"Stockton, CA",41.0,179.0,23.0,Jun,2023.0,37.9577,-121.29
2023-07-01,"Stockton, CA",75.0,217.0,35.0,Jul,2023.0,37.9577,-121.29
2023-08-01,"Stockton, CA",46.0,195.0,24.0,Aug,2023.0,37.9577,-121.29
2019-12-01,"Corpus Cristi, TX",1.0,48.0,2.0,Dec,2019.0,27.8006,-97.3964
2020-01-01,"Corpus Cristi, TX",2.0,45.0,4.0,Jan,2020.0,27.8006,-97.3964
2020-02-01,"Corpus Cristi, TX",0.0,28.0,0.0,Feb,2020.0,27.8006,-97.3964
2020-03-01,"Corpus Cristi, TX",2.0,54.0,4.0,Mar,2020.0,27.8006,-97.3964
2020-04-01,"Corpus Cristi, TX",1.0,100.0,1.0,Apr,2020.0,27.8006,-97.3964
2020-05-01,"Corpus Cristi, TX",1.0,103.0,1.0,May,2020.0,27.8006,-97.3964
2020-06-01,"Corpus Cristi, TX",1.0,112.0,1.0,Jun,2020.0,27.8006,-97.3964
2020-07-01,"Corpus Cristi, TX",0.0,89.0,0.0,Jul,2020.0,27.8006,-97.3964
2020-08-01,"Corpus Cristi, TX",0.0,44.0,0.0,Aug,2020.0,27.8006,-97.3964
2020-09-01,"Corpus Cristi, TX",0.0,43.0,0.0,Sep,2020.0,27.8006,-97.3964
2020-10-01,"Corpus Cristi, TX",0.0,57.0,0.0,Oct,2020.0,27.8006,-97.3964
2020-11-01,"Corpus Cristi, TX",3.0,51.0,6.0,Nov,2020.0,27.8006,-97.3964
2020-12-01,"Corpus Cristi, TX",0.0,52.0,0.0,Dec,2020.0,27.8006,-97.3964
2021-01-01,"Corpus Cristi, TX",0.0,59.0,0.0,Jan,2021.0,27.8006,-97.3964
2021-02-01,"Corpus Cristi, TX",0.0,44.0,0.0,Feb,2021.0,27.8006,-97.3964
2021-03-01,"Corpus Cristi, TX",0.0,25.0,0.0,Mar,2021.0,27.8006,-97.3964
2021-04-01,"Corpus Cristi, TX",2.0,36.0,6.0,Apr,2021.0,27.8006,-97.3964
2021-05-01,"Corpus Cristi, TX",1.0,48.0,2.0,May,2021.0,27.8006,-97.3964
2021-06-01,"Corpus Cristi, TX",1.0,31.0,3.0,Jun,2021.0,27.8006,-97.3964
2021-07-01,"Corpus Cristi, TX",1.0,22.0,5.0,Jul,2021.0,27.8006,-97.3964
2021-08-01,"Corpus Cristi, TX",0.0,32.0,0.0,Aug,2021.0,27.8006,-97.3964
2021-09-01,"Corpus Cristi, TX",1.0,22.0,5.0,Sep,2021.0,27.8006,-97.3964
2021-10-01,"Corpus Cristi, TX",1.0,51.0,2.0,Oct,2021.0,27.8006,-97.3964
2021-11-01,"Corpus Cristi, TX",5.0,44.0,11.0,Nov,2021.0,27.8006,-97.3964
2021-12-01,"Corpus Cristi, TX",1.0,47.0,2.0,Dec,2021.0,27.8006,-97.3964
2022-01-01,"Corpus Cristi, TX",4.0,55.0,7.0,Jan,2022.0,27.8006,-97.3964
2022-02-01,"Corpus Cristi, TX",2.0,42.0,5.0,Feb,2022.0,27.8006,-97.3964
2022-03-01,"Corpus Cristi, TX",0.0,46.0,0.0,Mar,2022.0,27.8006,-97.3964
2022-04-01,"Corpus Cristi, TX",2.0,44.0,5.0,Apr,2022.0,27.8006,-97.3964
2022-05-01,"Corpus Cristi, TX",0.0,52.0,0.0,May,2022.0,27.8006,-97.3964
2022-06-01,"Corpus Cristi, TX",1.0,67.0,1.0,Jun,2022.0,27.8006,-97.3964
2022-07-01,"Corpus Cristi, TX",0.0,48.0,0.0,Jul,2022.0,27.8006,-97.3964
2022-08-01,"Corpus Cristi, TX",1.0,36.0,3.0,Aug,2022.0,27.8006,-97.3964
2022-09-01,"Corpus Cristi, TX",1.0,50.0,2.0,Sep,2022.0,27.8006,-97.3964
2022-10-01,"Corpus Cristi, TX",1.0,63.0,2.0,Oct,2022.0,27.8006,-97.3964
2022-11-01,"Corpus Cristi, TX",4.0,58.0,7.0,Nov,2022.0,27.8006,-97.3964
2022-12-01,"Corpus Cristi, TX",2.0,57.0,4.0,Dec,2022.0,27.8006,-97.3964
2023-01-01,"Corpus Cristi, TX",0.0,71.0,0.0,Jan,2023.0,27.8006,-97.3964
2023-02-01,"Corpus Cristi, TX",1.0,52.0,2.0,Feb,2023.0,27.8006,-97.3964
2023-03-01,"Corpus Cristi, TX",5.0,61.0,8.0,Mar,2023.0,27.8006,-97.3964
2023-04-01,"Corpus Cristi, TX",0.0,38.0,0.0,Apr,2023.0,27.8006,-97.3964
